"No.","Time","Source","Destination","Protocol","Length","Info"
"53690","112.779958","192.168.1.26","192.168.1.12","HTTP","146","HEAD /stonor-stiffy.mp4 HTTP/1.1 "
"53713","112.820307","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Wompatuck-Ride-NEW.mp4 HTTP/1.1 "
"53714","112.820308","192.168.1.26","192.168.1.12","HTTP","148","HEAD /South-Of-Munich.mp4 HTTP/1.1 "
"53739","112.849971","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Myles-Southern-Cross.mp4 HTTP/1.1 "
"53740","112.849976","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Wernbury-Loop.mp4 HTTP/1.1 "
"53762","112.896380","192.168.1.26","192.168.1.12","HTTP","142","HEAD /southport.mp4 HTTP/1.1 "
"53763","112.896444","192.168.1.26","192.168.1.12","HTTP","138","HEAD /auhf1.mp4 HTTP/1.1 "
"53786","112.925044","192.168.1.26","192.168.1.12","HTTP","153","HEAD /split-rock-road-loop.mp4 HTTP/1.1 "
"53791","112.928168","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Zell-to-Orgenbauernalm.mp4 HTTP/1.1 "
"53812","112.962762","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Sprigs-Alley.mp4 HTTP/1.1 "
"53814","112.962801","192.168.1.26","192.168.1.12","HTTP","144","HEAD /ZigZag-Ride.mp4 HTTP/1.1 "
"53834","112.990634","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Spring-Break-Three-Mountains.mp4 HTTP/1.1 "
"53835","112.990639","192.168.1.26","192.168.1.12","HTTP","165","HEAD /Zion-National-Park-Scenic-Canyon.mp4 HTTP/1.1 "
"53858","113.020526","192.168.1.26","192.168.1.12","HTTP","163","HEAD /Zion-National-Park-West-Tunnel.mp4 HTTP/1.1 "
"53860","113.020530","192.168.1.26","192.168.1.12","HTTP","150","HEAD /spring-creek-pass.mp4 HTTP/1.1 "
"53887","113.069592","192.168.1.26","192.168.1.12","HTTP","148","HEAD /barossa-branded.mp4 HTTP/1.1 "
"53888","113.069596","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Spring-In-North-Cork.mp4 HTTP/1.1 "
"53910","113.195148","192.168.1.26","192.168.1.12","HTTP","144","HEAD /springbrook.mp4 HTTP/1.1 "
"53912","113.195155","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Ovaro-Zoncolan.mp4 HTTP/1.1 "
"53936","113.230303","192.168.1.26","192.168.1.12","HTTP","144","HEAD /springbrook.mp4 HTTP/1.1 "
"53937","113.230304","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Zoncolan-Sutrio.mp4 HTTP/1.1 "
"53959","113.256708","192.168.1.26","192.168.1.12","HTTP","146","HEAD /World-TT-RAAM.mp4 HTTP/1.1 "
"53960","113.256710","192.168.1.26","192.168.1.12","HTTP","149","HEAD /StablervilleEast.mp4 HTTP/1.1 "
"53981","113.289788","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Col_de_Vars.mp4 HTTP/1.1 "
"53983","113.290008","192.168.1.26","192.168.1.12","HTTP","151","HEAD /stablersville-west.mp4 HTTP/1.1 "
"54005","113.318296","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Staffelsee-Peissenberg.mp4 HTTP/1.1 "
"54019","113.341610","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Steenbras-Climb.mp4 HTTP/1.1 "
"54032","113.373767","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Stoupe-Brow.mp4 HTTP/1.1 "
"54042","113.399998","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Streatley-Hill.mp4 HTTP/1.1 "
"54055","113.432311","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Styles-Climb.mp4 HTTP/1.1 "
"54066","113.457323","192.168.1.26","192.168.1.12","HTTP","146","HEAD /sun-road-west.mp4 HTTP/1.1 "
"54077","113.491768","192.168.1.26","192.168.1.12","HTTP","148","HEAD /sunshine-canyon.mp4 HTTP/1.1 "
"54088","113.523829","192.168.1.26","192.168.1.12","HTTP","142","HEAD /superflag.mp4 HTTP/1.1 "
"54099","113.550330","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Susten-Pass-from-Wassen.mp4 HTTP/1.1 "
"54112","113.582360","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Sweden-Road.mp4 HTTP/1.1 "
"54124","113.607796","192.168.1.26","192.168.1.12","HTTP","169","HEAD /Switzerland-Rapperswil-Climbing-Loop.mp4 HTTP/1.1 "
"54133","113.656220","192.168.1.26","192.168.1.12","HTTP","157","HEAD /Sydney-Harbour-Foreshore.mp4 HTTP/1.1 "
"54151","113.711532","192.168.1.26","192.168.1.12","HTTP","139","HEAD /sydney.mp4 HTTP/1.1 "
"54167","113.758418","192.168.1.26","192.168.1.12","HTTP","165","HEAD /Sydney-Olympic-Road-Race-Circuit.mp4 HTTP/1.1 "
"54178","113.807284","192.168.1.26","192.168.1.12","HTTP","141","HEAD /the-gong.mp4 HTTP/1.1 "
"54191","113.850533","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Sylvenstein-Eng.mp4 HTTP/1.1 "
"54203","113.870666","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Tak-Ma-Doon.mp4 HTTP/1.1 "
"54214","113.907720","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Take-Me-Home-Mountain-Road.mp4 HTTP/1.1 "
"54231","113.939557","192.168.1.26","192.168.1.12","HTTP","144","HEAD /tan-hill-4k.mp4 HTTP/1.1 "
"54244","113.974800","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Tan-Hill-From-Whaw.mp4 HTTP/1.1 "
"54256","114.025619","192.168.1.26","192.168.1.12","HTTP","140","HEAD /Tasarte.mp4 HTTP/1.1 "
"54267","114.064112","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Tatzelwurm.mp4 HTTP/1.1 "
"54273","114.201693","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Tauernmoossee.mp4 HTTP/1.1 "
"54288","114.242478","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Tauernradweg-MariaAlm.mp4 HTTP/1.1 "
"54299","114.276661","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Taupo-Foreshore.mp4 HTTP/1.1 "
"54309","114.305918","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Tauranga-Lakes-To-Ocean.mp4 HTTP/1.1 "
"54322","114.342896","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Tavan-Ride.mp4 HTTP/1.1 "
"54333","114.371419","192.168.1.26","192.168.1.12","HTTP","152","HEAD /tawonga-from-bright.mp4 HTTP/1.1 "
"54347","114.405530","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Taygetos-Touristiko.mp4 HTTP/1.1 "
"54359","114.444040","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Tegernsee-Spitzing.mp4 HTTP/1.1 "
"54370","114.473487","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Teide_Seilbahn.mp4 HTTP/1.1 "
"54381","114.503194","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Teide-Loop-audio.mp4 HTTP/1.1 "
"54392","114.529373","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Teide_Obs.mp4 HTTP/1.1 "
"54403","114.567914","192.168.1.26","192.168.1.12","HTTP","156","HEAD /10-Laps-of-Heffron-Park.mp4 HTTP/1.1 "
"54415","114.602441","192.168.1.26","192.168.1.12","HTTP","142","HEAD /bexley-10.mp4 HTTP/1.1 "
"54427","114.631908","192.168.1.26","192.168.1.12","HTTP","147","HEAD /black-mountain.mp4 HTTP/1.1 "
"54438","114.660316","192.168.1.26","192.168.1.12","HTTP","159","HEAD /East-Berkshire-Lanes-Three.mp4 HTTP/1.1 "
"54450","114.685486","192.168.1.26","192.168.1.12","HTTP","147","HEAD /bronte-sisters.mp4 HTTP/1.1 "
"54460","114.714128","192.168.1.26","192.168.1.12","HTTP","144","HEAD /TheBullLoop.mp4 HTTP/1.1 "
"54474","114.742634","192.168.1.26","192.168.1.12","HTTP","157","HEAD /the-burway-and-long-mynd.mp4 HTTP/1.1 "
"54487","114.775625","192.168.1.26","192.168.1.12","HTTP","155","HEAD /The-Cape-Town-Crucifix.mp4 HTTP/1.1 "
"54498","114.806377","192.168.1.26","192.168.1.12","HTTP","141","HEAD /cervinia.mp4 HTTP/1.1 "
"54509","114.831260","192.168.1.26","192.168.1.12","HTTP","172","HEAD /Cheaha-Challenge-Virtual-Mini-Fondo-FIN.mp4 HTTP/1.1 "
"54521","114.863986","192.168.1.26","192.168.1.12","HTTP","142","HEAD /betlem-19.mp4 HTTP/1.1 "
"54532","114.886484","192.168.1.26","192.168.1.12","HTTP","143","HEAD /the-orient.mp4 HTTP/1.1 "
"54544","114.911827","192.168.1.26","192.168.1.12","HTTP","167","HEAD /The-Copper-Coast-Challenge-Inbound.mp4 HTTP/1.1 "
"54556","114.938632","192.168.1.26","192.168.1.12","HTTP","163","HEAD /The-Copper-Coast-Challenge-OUT.mp4 HTTP/1.1 "
"54567","114.976956","192.168.1.26","192.168.1.12","HTTP","147","HEAD /cross-of-greet.mp4 HTTP/1.1 "
"54579","114.999128","192.168.1.26","192.168.1.12","HTTP","155","HEAD /The-Crown-10-TT-Course.mp4 HTTP/1.1 "
"54590","115.028433","192.168.1.26","192.168.1.12","HTTP","160","HEAD /David-Thompson-Highway-Ride.mp4 HTTP/1.1 "
"54602","115.057724","192.168.1.26","192.168.1.12","HTTP","148","HEAD /English-Riviera.mp4 HTTP/1.1 "
"54615","115.188023","192.168.1.26","192.168.1.12","HTTP","142","HEAD /exedown-2.mp4 HTTP/1.1 "
"54627","115.221242","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Flemish-Ardens.mp4 HTTP/1.1 "
"54639","115.247061","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Gap-of-Dunloe.mp4 HTTP/1.1 "
"54650","115.280121","192.168.1.26","192.168.1.12","HTTP","145","HEAD /GreatDunFell.mp4 HTTP/1.1 "
"54664","115.309662","192.168.1.26","192.168.1.12","HTTP","152","HEAD /great-train-robbery.mp4 HTTP/1.1 "
"54676","115.335967","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Robbery-Getaway.mp4 HTTP/1.1 "
"54690","115.365572","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Hardknott-Wrynose-W-E.mp4 HTTP/1.1 "
"54703","115.389919","192.168.1.26","192.168.1.12","HTTP","160","HEAD /Honister-E-W-Newlands-Hause.mp4 HTTP/1.1 "
"54714","115.422855","192.168.1.26","192.168.1.12","HTTP","147","HEAD /well-hill-loop.mp4 HTTP/1.1 "
"54725","115.447984","192.168.1.26","192.168.1.12","HTTP","157","HEAD /the-incline-strikes-back.mp4 HTTP/1.1 "
"54737","115.476457","192.168.1.26","192.168.1.12","HTTP","157","HEAD /the-incline-strikes-back.mp4 HTTP/1.1 "
"54751","115.526210","192.168.1.26","192.168.1.12","HTTP","157","HEAD /the-incline-strikes-back.mp4 HTTP/1.1 "
"54765","115.557260","192.168.1.26","192.168.1.12","HTTP","139","HEAD /zur-wk.mp4 HTTP/1.1 "
"54778","115.594708","192.168.1.26","192.168.1.12","HTTP","163","HEAD /Alqudra-Cycling-Track-The-Loop.mp4 HTTP/1.1 "
"54790","115.629232","192.168.1.26","192.168.1.12","HTTP","166","HEAD /The-Karoo-Crossing-Swartberg-Pass.mp4 HTTP/1.1 "
"54800","115.653560","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Knockmealdown-Mountains.mp4 HTTP/1.1 "
"54813","115.684757","192.168.1.26","192.168.1.12","HTTP","146","HEAD /lake-district.mp4 HTTP/1.1 "
"54826","115.714343","192.168.1.26","192.168.1.12","HTTP","151","HEAD /The-Llanberis-Pass.mp4 HTTP/1.1 "
"54837","115.745531","192.168.1.26","192.168.1.12","HTTP","153","HEAD /japan-flat-bike-path.mp4 HTTP/1.1 "
"54853","115.777569","192.168.1.26","192.168.1.12","HTTP","143","HEAD /New-Forest.mp4 HTTP/1.1 "
"54864","115.802650","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Old-Coal-Rail-Road.mp4 HTTP/1.1 "
"54875","115.839133","192.168.1.26","192.168.1.12","HTTP","146","HEAD /one-in-twenty.mp4 HTTP/1.1 "
"54888","115.865567","192.168.1.26","192.168.1.12","HTTP","156","HEAD /1-in-20-perins-crescent.mp4 HTTP/1.1 "
"54899","115.895430","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Panama-Canal-Entrance.mp4 HTTP/1.1 "
"54912","115.938296","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Path-O-Condie.mp4 HTTP/1.1 "
"54923","115.964602","192.168.1.26","192.168.1.12","HTTP","146","HEAD /peak-district.mp4 HTTP/1.1 "
"54938","115.994698","192.168.1.26","192.168.1.12","HTTP","151","HEAD /return-of-the-pedi.mp4 HTTP/1.1 "
"54949","116.017795","192.168.1.26","192.168.1.12","HTTP","141","HEAD /dibley-2.mp4 HTTP/1.1 "
"54961","116.047619","192.168.1.26","192.168.1.12","HTTP","145","HEAD /maligne-lake.mp4 HTTP/1.1 "
"54973","116.073662","192.168.1.26","192.168.1.12","HTTP","147","HEAD /the-ridgeway-2.mp4 HTTP/1.1 "
"54987","116.203709","192.168.1.26","192.168.1.12","HTTP","140","HEAD /MD-RAAM.mp4 HTTP/1.1 "
"55000","116.241076","192.168.1.26","192.168.1.12","HTTP","141","HEAD /Dashwood.mp4 HTTP/1.1 "
"55012","116.264955","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Hellfire-50.mp4 HTTP/1.1 "
"55024","116.298088","192.168.1.26","192.168.1.12","HTTP","142","HEAD /sata-pass.mp4 HTTP/1.1 "
"55038","116.322300","192.168.1.26","192.168.1.12","HTTP","148","HEAD /The-Skellig-Way.mp4 HTTP/1.1 "
"55050","116.363779","192.168.1.26","192.168.1.12","HTTP","164","HEAD /Alqudra-Cycling-Track-The-Stick.mp4 HTTP/1.1 "
"55062","116.391031","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Kirkstone-Pass-Struggle.mp4 HTTP/1.1 "
"55074","116.431330","192.168.1.26","192.168.1.12","HTTP","140","HEAD /bowland.mp4 HTTP/1.1 "
"55087","116.473896","192.168.1.26","192.168.1.12","HTTP","142","HEAD /tumble-4K.mp4 HTTP/1.1 "
"55099","116.505787","192.168.1.26","192.168.1.12","HTTP","147","HEAD /volcano-4-laps.mp4 HTTP/1.1 "
"55112","116.534706","192.168.1.26","192.168.1.12","HTTP","141","HEAD /The-Wall.mp4 HTTP/1.1 "
"55124","116.568690","192.168.1.26","192.168.1.12","HTTP","141","HEAD /malverns.mp4 HTTP/1.1 "
"55136","116.595658","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Wrynose-Hardknott-E-W.mp4 HTTP/1.1 "
"55147","116.615632","192.168.1.26","192.168.1.12","HTTP","184","HEAD /Thesen-Island-to-Knysna-East-Heads-via-Gouna-Forest.mp4 HTTP/1.1 "
"55159","116.636536","192.168.1.26","192.168.1.12","HTTP","144","HEAD /This-Way-Up.mp4 HTTP/1.1 "
"55170","116.660611","192.168.1.26","192.168.1.12","HTTP","158","HEAD /1000-island-parkway-short.mp4 HTTP/1.1 "
"55181","116.681931","192.168.1.26","192.168.1.12","HTTP","146","HEAD /three-larches.mp4 HTTP/1.1 "
"55193","116.713683","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Swan-River-Loop.mp4 HTTP/1.1 "
"55208","116.734705","192.168.1.26","192.168.1.12","HTTP","144","HEAD /timmelsjoch.mp4 HTTP/1.1 "
"55218","116.765925","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Essex-Roads-One.mp4 HTTP/1.1 "
"55230","116.787540","192.168.1.26","192.168.1.12","HTTP","144","HEAD /To-The-Dogs.mp4 HTTP/1.1 "
"55240","116.813798","192.168.1.26","192.168.1.12","HTTP","152","HEAD /To-the-laboratories.mp4 HTTP/1.1 "
"55254","116.837529","192.168.1.26","192.168.1.12","HTTP","167","HEAD /Alqudra-Cycling-Track-To-The-Trees.mp4 HTTP/1.1 "
"55266","116.868235","192.168.1.26","192.168.1.12","HTTP","146","HEAD /stage-1-final.mp4 HTTP/1.1 "
"55279","116.894034","192.168.1.26","192.168.1.12","HTTP","151","HEAD /stage-2-long-final.mp4 HTTP/1.1 "
"55290","116.927242","192.168.1.26","192.168.1.12","HTTP","140","HEAD /stage-3.mp4 HTTP/1.1 "
"55302","116.960277","192.168.1.26","192.168.1.12","HTTP","140","HEAD /stage-4.mp4 HTTP/1.1 "
"55314","116.989389","192.168.1.26","192.168.1.12","HTTP","140","HEAD /stage-5.mp4 HTTP/1.1 "
"55326","117.017578","192.168.1.26","192.168.1.12","HTTP","140","HEAD /stage-6.mp4 HTTP/1.1 "
"55337","117.038654","192.168.1.26","192.168.1.12","HTTP","146","HEAD /stage-7-fixed.mp4 HTTP/1.1 "
"55347","117.073343","192.168.1.26","192.168.1.12","HTTP","140","HEAD /stage-8.mp4 HTTP/1.1 "
"55360","117.200179","192.168.1.26","192.168.1.12","HTTP","144","HEAD /stage-6-itt.mp4 HTTP/1.1 "
"55371","117.225412","192.168.1.26","192.168.1.12","HTTP","144","HEAD /tob-stage-7.mp4 HTTP/1.1 "
"55381","117.253008","192.168.1.26","192.168.1.12","HTTP","188","HEAD /St-Austell-To-Bodmin-Cornwall-Stage-One-Tour-Of-Britain.mp4 HTTP/1.1 "
"55395","117.284883","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Moretonhampstead-To-Exeter.mp4 HTTP/1.1 "
"55405","117.316854","192.168.1.26","192.168.1.12","HTTP","169","HEAD /Carlisle-To-Gatehead-Tour-Of-Britain.mp4 HTTP/1.1 "
"55419","117.340044","192.168.1.26","192.168.1.12","HTTP","160","HEAD /Tour-Of-Britain-Stage-Eight.mp4 HTTP/1.1 "
"55434","117.368486","192.168.1.26","192.168.1.12","HTTP","153","HEAD /tokyo-elite-tt-1-lap.mp4 HTTP/1.1 "
"55454","117.391483","192.168.1.26","192.168.1.12","HTTP","150","HEAD /TorboleBrentonico.mp4 HTTP/1.1 "
"55466","117.416444","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Torres-De-Clayton.mp4 HTTP/1.1 "
"55479","117.442146","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Tour-De-North-Norfolk.mp4 HTTP/1.1 "
"55494","117.471898","192.168.1.26","192.168.1.12","HTTP","141","HEAD /Stirling.mp4 HTTP/1.1 "
"55507","117.500466","192.168.1.26","192.168.1.12","HTTP","143","HEAD /GP-Gadneau.mp4 HTTP/1.1 "
"55518","117.528827","192.168.1.26","192.168.1.12","HTTP","157","HEAD /tour-de-romandie-2019-tt.mp4 HTTP/1.1 "
"55529","117.554910","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Ardeche-Rit-Short.mp4 HTTP/1.1 "
"55542","117.582897","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Tre-Croci.mp4 HTTP/1.1 "
"55553","117.622142","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Tremola-From-Airolo.mp4 HTTP/1.1 "
"55564","117.650036","192.168.1.26","192.168.1.12","HTTP","167","HEAD /Triple-Trouble-in-the-Surrey-Hills.mp4 HTTP/1.1 "
"55575","117.676621","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Tripp-Pond-Loop.mp4 HTTP/1.1 "
"55587","117.704432","192.168.1.26","192.168.1.12","HTTP","143","HEAD /trois-epis.mp4 HTTP/1.1 "
"55598","117.735606","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Tunitas-v2.mp4 HTTP/1.1 "
"55609","117.763924","192.168.1.26","192.168.1.12","HTTP","154","HEAD /twin-peaks-double-dip.mp4 HTTP/1.1 "
"55620","117.795839","192.168.1.26","192.168.1.12","HTTP","147","HEAD /two-bays-climb.mp4 HTTP/1.1 "
"55641","117.839536","192.168.1.26","192.168.1.12","HTTP","154","HEAD /UCI-Worlds-2021-Local.mp4 HTTP/1.1 "
"55655","117.867915","192.168.1.26","192.168.1.12","HTTP","149","HEAD /university-climb.mp4 HTTP/1.1 "
"55667","117.898562","192.168.1.26","192.168.1.12","HTTP","163","HEAD /University-Of-WA-To-East-Perth.mp4 HTTP/1.1 "
"55677","117.931738","192.168.1.26","192.168.1.12","HTTP","148","HEAD /South-Up-Cleish.mp4 HTTP/1.1 "
"55690","117.960490","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Up-The-Dragon.mp4 HTTP/1.1 "
"55701","117.992150","192.168.1.26","192.168.1.12","HTTP","138","HEAD /CCW-8.mp4 HTTP/1.1 "
"55713","118.029111","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Uriarra-Stromlo.mp4 HTTP/1.1 "
"55725","118.058416","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Uttendorf-Hochsonnberg.mp4 HTTP/1.1 "
"55738","118.190310","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Valkenburg.mp4 HTTP/1.1 "
"55750","118.220251","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Valley-Of-Fire.mp4 HTTP/1.1 "
"55762","118.251925","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Valley-of-Muhlbach.mp4 HTTP/1.1 "
"55775","118.291084","192.168.1.26","192.168.1.12","HTTP","139","HEAD /Valyra.mp4 HTTP/1.1 "
"55787","118.319902","192.168.1.26","192.168.1.12","HTTP","144","HEAD /StanleyPark.mp4 HTTP/1.1 "
"55798","118.356372","192.168.1.26","192.168.1.12","HTTP","172","HEAD /2021-Age-Group-Road-Nationals-Road-Race.mp4 HTTP/1.1 "
"55808","118.393801","192.168.1.26","192.168.1.12","HTTP","173","HEAD /2021-Age-Group-Road-Nationals-Time-Trial.mp4 HTTP/1.1 "
"55820","118.440708","192.168.1.26","192.168.1.12","HTTP","140","HEAD /vaujany.mp4 HTTP/1.1 "
"55831","118.470039","192.168.1.26","192.168.1.12","HTTP","151","HEAD /VeloccinoGroupRide.mp4 HTTP/1.1 "
"55842","118.497941","192.168.1.26","192.168.1.12","HTTP","171","HEAD /Village-of-Lake-Louise-to-Moraine-Lake.mp4 HTTP/1.1 "
"55855","118.526731","192.168.1.26","192.168.1.12","HTTP","173","HEAD /Tour-Of-Hill-Top-Village-Of-The-Provence.mp4 HTTP/1.1 "
"55865","118.554008","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Vilard-Norte-Dame.mp4 HTTP/1.1 "
"55877","118.579158","192.168.1.26","192.168.1.12","HTTP","146","HEAD /WUE-Steinburg.mp4 HTTP/1.1 "
"55888","118.606993","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Veitshoecheim-KAR.mp4 HTTP/1.1 "
"55902","118.643164","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Sommerhausen-WUE.mp4 HTTP/1.1 "
"55914","118.668900","192.168.1.26","192.168.1.12","HTTP","156","HEAD /bikepath-vinschgau-prad.mp4 HTTP/1.1 "
"55926","118.701315","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Eng-Walchensee.mp4 HTTP/1.1 "
"55937","118.729866","192.168.1.26","192.168.1.12","HTTP","150","HEAD /WVA-Mountain-Mama.mp4 HTTP/1.1 "
"55949","118.769466","192.168.1.26","192.168.1.12","HTTP","162","HEAD /WVA-Mountains-And-River-Bliss.mp4 HTTP/1.1 "
"55962","118.804752","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Wadandi-Track-Vasse.mp4 HTTP/1.1 "
"55973","118.830705","192.168.1.26","192.168.1.12","HTTP","144","HEAD /wadi-deesah.mp4 HTTP/1.1 "
"55985","118.876278","192.168.1.26","192.168.1.12","HTTP","146","HEAD /sandy-springs.mp4 HTTP/1.1 "
"55997","118.910553","192.168.1.26","192.168.1.12","HTTP","143","HEAD /wahoo-ride.mp4 HTTP/1.1 "
"56007","118.950696","192.168.1.26","192.168.1.12","HTTP","152","HEAD /waikaloa-125-edited.mp4 HTTP/1.1 "
"56019","118.981242","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Walchen-Sonnbergalm.mp4 HTTP/1.1 "
"56031","119.019514","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Walchensee-Lenggries.mp4 HTTP/1.1 "
"56042","119.051726","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Walchensee-Riegsee.mp4 HTTP/1.1 "
"56054","119.075289","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Walkerville.mp4 HTTP/1.1 "
"56066","119.196069","192.168.1.26","192.168.1.12","HTTP","139","HEAD /gromit.mp4 HTTP/1.1 "
"56078","119.235423","192.168.1.26","192.168.1.12","HTTP","140","HEAD /wallace.mp4 HTTP/1.1 "
"56090","119.261044","192.168.1.26","192.168.1.12","HTTP","150","HEAD /warnambool-warmup.mp4 HTTP/1.1 "
"56101","119.289030","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Waterford-Greenway.mp4 HTTP/1.1 "
"56112","119.323852","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Waterfront-to-Chapman-Peak.mp4 HTTP/1.1 "
"56123","119.348375","192.168.1.26","192.168.1.12","HTTP","136","HEAD /Zoo.mp4 HTTP/1.1 "
"56134","119.379960","192.168.1.26","192.168.1.12","HTTP","147","HEAD /well-hill-loop.mp4 HTTP/1.1 "
"56147","119.405598","192.168.1.26","192.168.1.12","HTTP","148","HEAD /WelshLongCourse.mp4 HTTP/1.1 "
"56158","119.432054","192.168.1.26","192.168.1.12","HTTP","164","HEAD /An-Early-Morning-Ride-From-Home.mp4 HTTP/1.1 "
"56169","119.461577","192.168.1.26","192.168.1.12","HTTP","146","HEAD /West-Bay-Loop.mp4 HTTP/1.1 "
"56180","119.483812","192.168.1.26","192.168.1.12","HTTP","151","HEAD /West-Fife-Cafe-Run.mp4 HTTP/1.1 "
"56191","119.508025","192.168.1.26","192.168.1.12","HTTP","142","HEAD /west-head.mp4 HTTP/1.1 "
"56202","119.535996","192.168.1.26","192.168.1.12","HTTP","142","HEAD /west-head.mp4 HTTP/1.1 "
"56212","119.563663","192.168.1.26","192.168.1.12","HTTP","142","HEAD /west-maui.mp4 HTTP/1.1 "
"56225","119.588653","192.168.1.26","192.168.1.12","HTTP","152","HEAD /To-West-Stockbridge.mp4 HTTP/1.1 "
"56236","119.619920","192.168.1.26","192.168.1.12","HTTP","182","HEAD /Western-Massachusetts-Farm-To-Fork-Fondo-Part-Two.mp4 HTTP/1.1 "
"56247","119.652812","192.168.1.26","192.168.1.12","HTTP","146","HEAD /westside-road.mp4 HTTP/1.1 "
